elapsed_time,set_no,game_no,p1_sets,p2_sets,p1_games,p2_games,server,point_victor,consecutive_victories,p1_points_won,p2_points_won,game_victor,set_victor,p1_unf_err,p2_unf_err,distance_difference_p2_p1,speed_mph,sum_of_distance_p1,sum_of_distance_p2,EA,EB,K,(Sa-Ea),(Sb-Eb),beta_pA,beta_pB,alpha_PA,alpha_pB,z_pA,z_pB,ω_pA,ω_pB,RA,RB,turnning_point
9487,4,3,2,1,1,1,2,2,4,118,108,2,0,1,0,-197.584,99,40977.695,40780.111,128.7860048,101.2139952,32,-0.593213311,0.593213311,1,0,0,1,-3,3,40977.695,40782.091,20.68602656,-20.39040407,0
9605,4,4,2,1,1,2,1,1,-1,119,108,0,0,0,0,-199.267,91,40992.07,40792.803,136.1524652,93.84753481,16,0.460403777,-0.460403777,0,0,1,0,0,0,40993.89,40792.803,16.65188798,-17.11544584,0
9639,4,4,2,1,1,2,1,1,-2,120,108,0,0,0,0,-203.151,105,41011.763,40808.612,143.1831439,86.81685607,16,0.439417421,-0.439417421,0,0,1,0,1,-1,41013.863,40808.612,9.211458242,-10.87431823,0
9679,4,4,2,1,1,2,1,1,-3,121,108,0,0,0,0,-200.578,100,41019.559,40818.981,149.8965304,80.10346957,16,0.419586657,-0.419586657,0,0,1,0,2,-2,41021.559,40818.981,2.92968473,-5.302450646,0
9718,4,4,2,1,1,2,1,2,1,121,109,0,0,1,0,-200.833,103,41046.625,40845.792,140.3107589,89.68924113,16,-0.599110723,0.599110723,1,0,1,0,0,0,41048.685,40845.792,-2.334192878,-0.337554674,0
9755,4,4,2,1,1,2,1,1,-1,122,109,1,0,0,0,-200.764,121,41047.506,40846.742,153.995909,76.00409095,32,0.427660943,-0.427660943,0,0,1,0,0,0,41049.926,40846.742,6.429639406,-6.21812871,0
9807,4,5,2,1,2,2,2,1,-2,123,109,0,0,0,1,-199.328,0,41048.943,40849.615,160.2296495,69.7703505,16,0.389608779,-0.389608779,0,2,0,1,1,-1,41048.943,40849.615,6.146953176,-8.216830111,0
9833,4,5,2,1,2,2,2,2,1,123,110,0,0,0,0,-204.114,94,41075.962,40871.848,150.1925708,79.80742916,16,-0.627317416,0.627317416,0,0,0,1,0,0,41075.962,40873.728,1.775101039,-1.111002452,0
9869,4,5,2,1,2,2,2,2,2,123,111,0,0,1,0,-217.882,75,41117.715,40899.833,140.5937062,89.40629378,16,-0.599929039,0.599929039,1,0,0,1,-1,1,41117.715,40901.333,7.881829447,-8.821138885,0
9911,4,5,2,1,2,2,2,2,3,123,112,0,0,0,0,-218.764,98,41127.231,40908.467,131.4235269,98.57647313,16,-0.57313621,0.57313621,0,0,0,1,-2,2,41127.231,40910.427,14.32944381,-15.21503663,0
9933,4,5,2,1,2,2,2,2,4,123,113,2,0,0,0,-231.043,112,41145.366,40914.323,113.9153549,116.0846451,32,-0.547130375,0.547130375,0,0,0,1,-3,3,41145.366,40916.563,19.06593286,-20.44322399,0
10030,4,6,2,1,2,3,1,1,-1,124,113,0,0,0,1,-211.785,116,41161.389,40949.604,121.965304,108.034696,16,0.503121819,-0.503121819,0,1,1,0,0,0,41163.709,40949.604,14.49642434,-17.3055961,1
10052,4,6,2,1,2,3,1,2,1,124,114,0,0,1,0,-213.613,0,41164.736,40951.123,113.6447116,116.3552884,16,-0.52003702,0.52003702,2,0,1,0,0,0,41164.736,40951.123,6.681574057,-9.740085209,0
10084,4,6,2,1,2,3,1,2,2,124,115,0,0,1,0,-188.372,94,41194.294,41005.922,105.7071237,124.2928763,16,-0.496099246,0.496099246,1,0,1,0,-1,1,41196.174,41005.922,14.31937267,-13.93449798,0
10130,4,6,2,1,2,3,1,2,3,124,116,0,0,1,0,-183.954,119,41201.776,41017.822,98.13466873,131.8653313,16,-0.473278436,0.473278436,1,0,1,0,-2,2,41204.156,41017.822,20.17463365,-17.31161761,0
10157,4,6,2,1,2,3,1,1,-1,125,116,0,0,0,0,-184.06,113,41203.185,41019.125,106.9089149,123.0910851,16,0.548390388,-0.548390388,0,0,1,0,0,0,41205.445,41019.125,25.28056128,-19.96612943,2
10181,4,6,2,1,2,3,1,1,-2,126,116,0,0,0,1,-186.758,91,41210.456,41023.698,115.281254,114.718746,16,0.52327119,-0.52327119,0,1,1,0,1,-1,41212.276,41023.698,15.80008833,-12.4956828,3
10216,4,6,2,1,2,3,1,2,1,126,117,0,0,0,0,-176.099,101,41229.002,41052.903,107.2683018,122.7316982,16,-0.500809513,0.500809513,0,0,1,0,0,0,41231.022,41052.903,7.770724066,-4.96605546,0
10260,4,6,2,1,2,3,1,1,-1,127,117,0,0,0,0,-182.881,117,41261.652,41078.771,115.6241247,114.3758753,16,0.522238934,-0.522238934,0,0,1,0,0,0,41263.992,41078.771,13.35095818,-9.47906346,4
10295,4,6,2,1,2,3,1,1,-2,128,117,0,0,0,0,-180.534,109,41273.705,41093.171,123.5953828,106.4046172,16,0.498203632,-0.498203632,0,0,1,0,1,-1,41275.885,41093.171,5.375623396,-3.298627572,5
10320,4,6,2,1,2,3,1,1,-3,129,117,1,0,0,0,-181.309,127,41284.553,41103.244,138.8043642,91.19563579,32,0.475280669,-0.475280669,0,0,1,0,2,-2,41287.093,41103.244,-1.322407601,2.205404932,6
10358,4,7,2,1,3,3,2,2,1,129,118,0,0,1,0,-178.552,93,41304.467,41125.915,129.7149429,100.2850571,16,-0.568088834,0.568088834,1,0,0,1,0,0,41304.467,41127.775,-0.521710895,-0.510764363,0
10396,4,7,2,1,3,3,2,1,-1,130,118,0,0,0,1,-181.747,109,41314.808,41133.061,137.0389108,92.96108919,16,0.457747996,-0.457747996,0,1,0,1,0,0,41314.808,41135.241,6.246555972,-7.63389097,0
10419,4,7,2,1,3,3,2,1,-2,131,118,0,0,0,0,-183.236,114,41349.213,41165.977,144.0293917,85.97060827,16,0.436905058,-0.436905058,0,0,0,1,1,-1,41349.213,41168.257,0.9670961,-0.327780201,0
10456,4,7,2,1,3,3,2,2,1,131,119,0,0,1,0,-180.102,97,41367.154,41187.052,134.7048451,95.2951549,16,-0.582784164,0.582784164,1,0,0,1,0,0,41367.154,41188.992,-3.425963507,5.389753066,0
10502,4,7,2,1,3,3,2,2,2,131,120,0,0,0,0,-182.563,115,41384.253,41201.69,125.8012754,104.1987246,16,-0.556473109,0.556473109,0,0,0,1,-1,1,41384.253,41203.99,3.829600795,-2.531605152,0
10532,4,7,2,1,3,3,2,2,3,131,121,2,0,0,0,-184.289,119,41399.728,41215.439,108.8077212,121.1922788,32,-0.531048569,0.531048569,0,0,0,1,-2,2,41399.728,41217.819,9.328575165,-9.134095551,0
10633,4,8,2,1,3,4,1,1,-1,132,121,0,0,0,0,-184.393,123,41401.116,41216.723,117.0927654,112.9072346,16,0.517815266,-0.517815266,0,0,1,0,0,0,41403.576,41216.723,5.706987474,-7.450494047,0
10651,4,8,2,1,3,4,1,1,-2,133,121,0,0,0,1,-188.125,99,41408.655,41220.53,124.9963947,105.0036053,16,0.493976828,-0.493976828,0,1,1,0,1,-1,41410.635,41220.53,-1.493485118,-1.47199138,0
10681,4,8,2,1,3,4,1,1,-3,134,121,0,0,0,0,-190.85,119,41426.846,41235.996,132.5365511,97.46344886,16,0.471259779,-0.471259779,0,0,1,0,2,-2,41429.226,41235.996,-7.494500739,4.665275483,0
10718,4,8,2,1,3,4,1,1,-4,135,121,1,0,0,0,-190.591,108,41434.205,41243.614,146.9268394,83.07316064,32,0.449696507,-0.449696507,0,0,1,0,3,-3,41436.365,41243.614,-12.44982693,9.304014815,0
10791,4,9,2,1,4,4,2,2,1,135,122,0,0,0,0,-191.52,109,41463.239,41271.719,137.4728875,92.52711255,16,-0.590871994,0.590871994,0,0,0,1,0,0,41463.239,41273.899,-10.45429632,6.212899254,0
10820,4,9,2,1,4,4,2,2,2,135,123,0,0,1,0,-190.425,79,41473.688,41283.263,128.4437075,101.5562925,16,-0.564323747,0.564323747,1,0,0,1,-1,1,41473.688,41284.843,-3.344782879,-1.925002974,0
10853,4,9,2,1,4,4,2,2,3,135,124,0,0,0,0,-190.565,112,41479.818,41289.253,119.8258349,110.1741651,16,-0.53861704,0.53861704,0,0,0,1,-2,2,41479.818,41291.493,3.92329468,-8.713772525,0
10876,4,9,2,1,4,4,2,2,4,135,125,2,0,0,0,-190.242,103,41481.188,41290.946,103.3814733,126.6185267,32,-0.513886297,0.513886297,0,0,0,1,-3,3,41481.188,41293.006,9.449111696,-14.31556721,0
10981,4,10,2,1,4,5,1,1,-1,136,125,0,0,0,0,-190.742,115,41482.625,41291.883,111.9157299,118.0842701,16,0.533391035,-0.533391035,0,0,1,0,0,0,41484.925,41291.883,6.112395237,-11.97966623,0
10998,4,10,2,1,4,5,1,1,-2,137,125,0,0,0,1,-191.641,104,41508.365,41316.724,120.0577509,109.9422491,16,0.50887631,-0.50887631,0,1,1,0,1,-1,41510.445,41316.724,-1.355524141,-5.365432315,0
11039,4,10,2,1,4,5,1,1,-3,138,125,0,0,0,0,-191.493,108,41514.107,41322.614,127.8248986,102.1751014,16,0.485446735,-0.485446735,0,0,1,0,2,-2,41516.267,41322.614,-7.588016183,1.372858532,0
11056,4,10,2,1,4,5,1,2,1,138,126,0,0,1,0,-191.357,113,41524.656,41333.299,119.2353609,110.7646391,16,-0.536846109,0.536846109,1,0,1,0,0,0,41526.916,41333.299,-12.73249292,6.521163754,0
11090,4,10,2,1,4,5,1,1,-1,139,126,1,0,0,0,-189.876,122,41529.081,41339.205,134.845347,95.154653,32,0.487812066,-0.487812066,0,0,1,0,0,0,41531.521,41339.205,-3.652765086,0.403612775,0
11124,4,11,2,1,5,5,2,2,1,139,127,0,0,0,0,-193.141,112,41552.79,41359.649,125.93539,104.06461,16,-0.55687231,0.55687231,0,0,0,1,0,0,41552.79,41361.889,-3.025341298,-2.473679836,0
11148,4,11,2,1,5,5,2,1,-1,140,127,0,0,0,1,-194.21,91,41562.51,41368.3,133.4324608,96.56753916,16,0.468566925,-0.468566925,0,1,0,1,0,0,41562.51,41370.12,3.023926764,-9.341442952,0
11196,4,11,2,1,5,5,2,1,-2,141,127,0,0,0,0,-193.456,97,41574.211,41380.755,140.5867859,89.41321407,16,0.447145318,-0.447145318,0,0,0,1,1,-1,41574.211,41382.695,-2.116802949,-1.640228827,0
11232,4,11,2,1,5,5,2,1,-3,142,127,0,0,0,1,-198.684,107,41592.93,41394.246,147.4169184,82.58308155,16,0.426883282,-0.426883282,0,1,0,1,2,-2,41592.93,41396.386,-6.365895933,4.402523443,0
11260,4,11,2,1,5,5,2,2,1,142,128,0,0,0,0,-198.418,115,41602.05,41403.632,137.9411543,92.05884572,16,-0.59223526,0.59223526,0,0,0,1,0,0,41602.05,41405.932,-9.840558376,10.43933796,0
11302,4,11,2,1,5,5,2,1,-1,143,128,1,0,0,0,-203.336,110,41619.236,41415.9,151.840394,78.159606,32,0.434351241,-0.434351241,0,0,0,1,0,0,41619.236,41418.1,-2.726356331,1.811920763,0
11405,4,12,2,1,6,5,1,1,-2,144,128,0,0,0,0,-203.259,112,41620.341,41417.082,158.1688154,71.83118455,16,0.39552634,-0.39552634,0,0,1,0,1,-1,41622.581,41417.082,-0.004739351,1.366106618,0
11424,4,12,2,1,6,5,1,1,-3,145,128,0,0,0,0,-195.308,121,41627.994,41432.686,164.2207529,65.77924711,16,0.37824609,-0.37824609,0,0,1,0,2,-2,41630.414,41432.686,-4.981949012,5.418443675,0
11447,4,12,2,1,6,5,1,1,-4,146,128,0,0,0,0,-201.231,91,41664.306,41463.075,170.0128239,59.98717611,16,0.362004437,-0.362004437,0,0,1,0,3,-3,41666.126,41463.075,-9.11076588,9.021350674,0
11492,4,12,2,1,6,5,1,1,-5,147,128,1,1,0,0,-198.421,102,41684.872,41486.451,186.6567946,43.34320542,48,0.346749389,-0.346749389,0,0,1,0,4,-4,41686.912,41486.451,-12.50693154,12.22223902,0
0,1,1,0,0,0,0,1,1,-6,1,0,0,0,0,1,-193.306,88,41696.284,41502.978,191.5321179,38.46788208,16,0.304707709,-0.304707709,0,1,1,0,5,-5,41698.044,41502.978,-5.954710937,3.963118005,0
35,1,1,0,0,0,0,1,1,-7,2,0,0,0,0,0,-189.987,117,41702.598,41512.611,196.2192877,33.78071234,16,0.292948109,-0.292948109,0,0,1,0,6,-6,41704.938,41512.611,-8.773276779,7.751532002,0
57,1,1,0,0,0,0,1,1,-8,3,0,0,0,0,1,-190.373,88,41706.329,41515.956,200.7296385,29.27036147,16,0.281896929,-0.281896929,0,1,1,0,7,-7,41708.089,41515.956,-11.0748911,10.61974512,0
85,1,1,0,0,0,0,1,1,-9,4,0,1,0,0,0,-190.201,124,41707.024,41516.823,209.4178066,20.58219344,32,0.271505251,-0.271505251,0,0,1,0,8,-8,41709.504,41516.823,-12.92631465,13.63287918,0
160,1,2,0,0,1,0,2,2,1,4,1,0,0,1,0,-189.941,119,41723.164,41533.223,197.4526685,32.54733149,16,-0.747821128,0.747821128,1,0,0,1,0,0,41723.164,41535.603,-10.74271811,11.49683222,0
185,1,2,0,0,1,0,2,2,2,4,2,0,0,0,0,-193.983,109,41734.611,41540.628,185.9171704,44.08282961,16,-0.720968632,0.720968632,0,0,0,1,-1,1,41734.611,41542.808,-0.629182911,0.709990424,0
209,1,2,0,0,1,0,2,1,-1,5,2,0,0,0,1,-195.67,119,41743.505,41547.835,190.8214064,39.17859362,16,0.306514749,-0.306514749,0,1,0,1,0,0,41743.505,41550.215,7.214387342,-8.39794136,0
242,1,2,0,0,1,0,2,1,-2,6,2,0,0,0,0,-194.381,95,41767.674,41573.293,195.5357389,34.46426106,16,0.294645786,-0.294645786,0,0,0,1,1,-1,41767.674,41575.193,3.292793234,-3.096479048,0
295,1,2,0,0,1,0,2,1,-3,7,2,0,0,0,1,-194.746,0,41768.931,41574.185,200.0716225,29.92837752,16,0.283492721,-0.283492721,0,2,0,1,2,-2,41768.931,41574.185,-0.012012348,1.122875223,0
320,1,2,0,0,1,0,2,1,-4,8,2,1,0,0,1,-200.887,114,41784.804,41583.917,208.8078221,21.19217788,32,0.273006239,-0.273006239,0,1,0,1,3,-3,41784.804,41586.197,-2.772692737,5.814493956,0
354,1,3,0,0,2,0,1,2,1,8,3,0,0,0,0,-204.951,93,41800.488,41595.537,196.8639109,33.13608908,16,-0.74649445,0.74649445,0,0,1,0,0,0,41802.348,41595.537,-0.692292718,5.841431247,0
388,1,3,0,0,2,0,1,1,-1,9,3,0,0,0,0,-205.008,121,41804.993,41599.985,201.3502633,28.64973672,16,0.280397022,-0.280397022,0,0,1,0,0,0,41807.413,41599.985,9.123123769,-2.466494308,0
404,1,3,0,0,2,0,1,1,-2,10,3,0,0,0,0,-204.85,113,41836.393,41631.543,205.6717722,24.32822778,16,0.270094309,-0.270094309,0,0,1,0,1,-1,41838.653,41631.543,4.549064951,0.68213961,0
434,1,3,0,0,2,0,1,2,1,10,4,0,0,1,0,-203.156,92,41850.875,41647.719,193.8381514,36.16184863,16,-0.739601303,0.739601303,1,0,1,0,0,0,41852.715,41647.719,0.658066808,3.511135153,0
493,1,3,0,0,2,0,1,1,-1,11,4,0,0,0,0,-202.857,89,41863.273,41660.416,198.4378213,31.56217869,16,0.287479371,-0.287479371,0,0,1,0,0,0,41865.053,41660.416,11.49970285,-4.516884689,0
531,1,3,0,0,2,0,1,1,-2,12,4,1,0,0,0,-205.399,121,41877.923,41672.524,207.293994,22.70600605,32,0.276755395,-0.276755395,0,0,1,0,1,-1,41880.343,41672.524,6.585000993,-1.078908675,0
636,1,4,0,0,3,0,2,2,1,12,5,0,0,1,0,-209.817,100,41893.395,41683.578,195.4030802,34.59691978,16,-0.743182108,0.743182108,1,0,0,1,0,0,41893.395,41685.578,6.112913282,-2.423259552,0
656,1,4,0,0,3,0,2,1,-1,13,5,0,0,0,1,-210.116,0,41895.73,41685.614,199.9439291,30.05607092,16,0.283803054,-0.283803054,0,2,0,1,0,0,41895.73,41685.614,14.56494483,-11.8289075,0
680,1,4,0,0,3,0,2,2,1,13,6,0,0,0,0,-213.6,93,41906.671,41693.071,188.316699,41.68330105,16,-0.726701883,0.726701883,0,0,0,1,0,0,41906.671,41694.931,10.11805133,-6.019521533,0
711,1,4,0,0,3,0,2,1,-1,14,6,0,0,0,1,-213.596,0,41906.954,41693.358,193.1274853,36.87251468,16,0.300674148,-0.300674148,0,2,0,1,0,0,41906.954,41693.358,16.76845359,-14.85590249,0
739,1,4,0,0,3,0,2,2,1,14,7,0,0,1,0,-209.968,116,41915.393,41705.425,181.7540167,48.24598334,16,-0.710841791,0.710841791,1,0,0,1,0,0,41915.393,41707.745,11.92130291,-8.467313317,0
765,1,4,0,0,3,0,2,1,-1,15,7,0,0,0,0,-210.627,112,41923.264,41712.637,186.8227577,43.17724234,16,0.316796313,-0.316796313,0,0,0,1,0,0,41923.264,41714.877,19.40800047,-16.85869527,0
788,1,4,0,0,3,0,2,2,1,15,8,0,0,0,0,-213.079,104,41932.285,41719.206,175.6916065,54.30839349,16,-0.695696947,0.695696947,0,0,0,1,0,0,41932.285,41721.286,14.12363038,-11.0543038,0
813,1,4,0,0,3,0,2,2,2,15,9,2,0,0,0,-212.064,109,41941.338,41729.274,154.3185538,75.68144624,32,-0.667907898,0.667907898,0,0,0,1,-1,1,41941.338,41731.454,20.05785154,-18.99613096,0
840,1,5,0,0,3,1,1,2,3,15,10,0,0,1,0,-211.133,126,41955.272,41744.139,144.538166,85.46183404,16,-0.611274238,0.611274238,1,0,1,0,-2,2,41957.792,41744.139,14.66102045,-16.58365113,0
860,1,5,0,0,3,1,1,2,4,15,11,0,0,0,0,-208.352,89,41983.464,41775.112,135.1908428,94.8091572,16,-0.584207697,0.584207697,0,0,1,0,-3,3,41985.244,41775.112,22.68710173,-20.8709266,0
897,1,5,0,0,3,1,1,2,5,15,12,0,0,0,0,-208.261,95,41991.268,41783.007,126.2651846,103.7348154,16,-0.557853638,0.557853638,0,0,1,0,-4,4,41993.168,41783.007,28.7393385,-24.26904032,0
923,1,5,0,0,3,1,1,2,6,15,13,2,0,0,0,-207.789,89,41994.962,41787.173,109.2290747,120.7709253,32,-0.532378434,0.532378434,0,0,1,0,-5,5,41996.742,41787.173,34.01300486,-26.88347277,0
1019,1,6,0,0,3,2,2,2,7,15,14,0,0,0,0,-208.951,116,41998.999,41790.048,101.4947379,128.5052621,16,-0.483396049,0.483396049,0,0,0,1,-6,6,41998.999,41792.368,31.43308517,-20.29947172,0
1036,1,6,0,0,3,2,2,2,8,15,15,0,0,1,0,-217.862,82,42046.406,41828.544,94.11542825,135.8845718,16,-0.461206854,0.461206854,1,0,0,1,-7,7,42046.406,41830.184,34.45064942,-23.54189222,0
1084,1,6,0,0,3,2,2,1,-1,16,15,0,0,0,1,-219.873,118,42054.275,41834.402,103.0725914,126.9274086,16,0.559822698,-0.559822698,0,1,0,1,0,0,42054.275,41836.762,37.82776175,-26.06439812,0
1107,1,6,0,0,3,2,2,1,-2,17,15,0,0,0,1,-224.841,90,42087.589,41862.748,111.6210074,118.3789926,16,0.534275998,-0.534275998,0,1,0,1,1,-1,42087.589,41864.548,28.08998138,-15.20749932,0
1161,1,6,0,0,3,2,2,2,1,17,16,0,0,0,0,-226.953,96,42101.886,41874.933,103.7765961,126.2234039,16,-0.490275704,0.490275704,0,0,0,1,0,0,42101.886,41876.853,19.77725096,-5.612587313,0
1189,1,6,0,0,3,2,2,1,-1,18,16,0,0,0,0,-228.035,80,42130.407,41902.372,112.292735,117.707265,16,0.532258682,-0.532258682,0,0,0,1,0,0,42130.407,41903.972,23.02952277,-11.475476,0
1242,1,6,0,0,3,2,2,1,-2,19,16,0,0,0,1,-230.577,98,42147.125,41916.548,120.4173991,109.5826009,16,0.507791504,-0.507791504,0,1,0,1,1,-1,42147.125,41918.508,15.0391064,-3.344529717,0
1271,1,6,0,0,3,2,2,1,-3,20,16,1,0,0,0,-233.878,108,42162.474,41928.596,135.9185999,94.08140011,32,0.484412525,-0.484412525,0,0,0,1,2,-2,42162.474,41930.756,8.285138987,4.6811981,0
1308,1,7,0,0,4,2,1,2,1,20,17,0,0,1,0,-232.79,98,42173.748,41940.958,126.9598921,103.0401079,16,-0.559919235,0.559919235,1,0,1,0,0,0,42175.708,41940.958,10.36716527,4.421236089,0
1340,1,7,0,0,4,2,1,1,-1,21,17,0,0,0,0,-239.244,122,42187.571,41948.327,134.4099873,95.5900127,16,0.465630948,-0.465630948,0,0,1,0,0,0,42190.011,41948.327,17.70253918,-1.936730217,0
1363,1,7,0,0,4,2,1,1,-2,22,17,0,0,0,0,-251.475,116,42226.263,41974.788,141.5198256,88.4801744,16,0.444364894,-0.444364894,0,0,1,0,1,-1,42228.583,41974.788,9.738701013,3.178753263,0
1397,1,7,0,0,4,2,1,1,-3,23,17,0,0,0,0,-250.878,89,42234.687,41983.809,148.3079423,81.6920577,16,0.424257293,-0.424257293,0,0,1,0,2,-2,42236.467,41983.809,3.001949451,7.724038993,0
1436,1,7,0,0,4,2,1,1,-4,24,17,1,0,0,1,-250.436,111,42255.381,42004.945,161.2772159,68.72278407,32,0.405289801,-0.405289801,0,1,1,0,3,-3,42257.601,42004.945,-2.650965576,11.74866979,0
1537,1,8,0,0,5,2,2,1,-5,25,17,0,0,0,1,-273.362,91,42310.231,42036.869,167.1950927,62.80490727,16,0.3698673,-0.3698673,0,1,0,1,4,-4,42310.231,42038.689,-1.92025728,9.494634405,0
1589,1,8,0,0,5,2,2,2,1,25,18,0,0,0,0,-272.381,106,42319.922,42047.541,156.8612311,73.13876888,16,-0.645866351,0.645866351,0,0,0,1,0,0,42319.922,42049.661,-5.194246502,14.57178437,0
1615,1,8,0,0,5,2,2,2,2,25,19,0,0,1,0,-273.996,101,42339.472,42065.476,146.9699174,83.0300826,16,-0.618207108,0.618207108,1,0,0,1,-1,1,42339.472,42067.496,2.30412934,4.581039015,0
1647,1,8,0,0,5,2,2,1,-1,26,19,0,0,0,0,-275.363,84,42355.199,42079.836,153.5140473,76.48595271,16,0.409008118,-0.409008118,0,0,0,1,0,0,42355.199,42081.516,10.0083757,-3.831394528,0
1688,1,8,0,0,5,2,2,1,-2,27,19,0,0,0,0,-277.431,107,42360.831,42083.4,159.7689095,70.2310905,16,0.390928889,-0.390928889,0,0,0,1,1,-1,42360.831,42085.54,4.578834987,1.964053841,0
1714,1,8,0,0,5,2,2,2,1,27,20,0,0,0,0,-277.253,106,42366.649,42089.396,149.7516863,80.24831368,16,-0.626076449,0.626076449,0,0,0,1,0,0,42366.649,42091.516,0.026220465,7.081321967,0
1738,1,8,0,0,5,2,2,2,2,27,21,0,0,0,0,-277.65,120,42368.515,42090.865,140.172324,89.82767595,16,-0.598710142,0.598710142,0,0,0,1,-1,1,42368.515,42093.265,6.807238527,-1.915499261,0
1772,1,8,0,0,5,2,2,1,-1,28,21,0,0,0,1,-278.326,111,42379.792,42101.466,147.0211416,82.97885843,16,0.428051095,-0.428051095,0,1,0,1,0,0,42379.792,42103.686,12.82815217,-9.437188214,0
1804,1,8,0,0,5,2,2,2,1,28,22,0,0,1,0,-278.824,98,42384.47,42105.646,137.5629907,92.43700925,16,-0.591134426,0.591134426,1,0,0,1,0,0,42384.47,42107.606,6.903770297,-2.112640551,0
1833,1,8,0,0,5,2,2,2,2,28,23,2,0,0,0,-284.669,88,42401.388,42116.719,119.4964699,110.5035301,32,-0.564578776,0.564578776,0,0,0,1,-1,1,42401.388,42118.479,13.60632166,-9.7334891,0
1883,1,9,0,0,5,3,1,1,-1,29,23,0,0,0,0,-283.919,121,42405.659,42121.74,127.2894461,102.7105539,16,0.487061009,-0.487061009,0,0,1,0,0,0,42408.079,42121.74,9.543774094,-8.465019256,0
1898,1,9,0,0,5,3,1,1,-2,30,23,0,0,0,0,-280.191,88,42416.135,42135.944,134.7244384,95.27556161,16,0.464687021,-0.464687021,0,0,1,0,1,-1,42417.895,42135.944,2.043485482,-2.416687989,0
1929,1,9,0,0,5,3,1,1,-3,31,23,0,0,0,0,-280.284,108,42417.349,42137.065,141.8199779,88.18002213,16,0.443471217,-0.443471217,0,0,1,0,2,-2,42419.509,42137.065,-4.243019213,2.957982392,0
1949,1,9,0,0,5,3,1,1,-4,32,23,1,1,0,0,-280.332,125,42418.408,42138.076,162.1438226,67.85617738,48,0.423413432,-0.423413432,0,0,1,0,3,-3,42420.908,42138.076,-9.465269141,7.719517757,0
2087,2,1,1,0,0,0,2,2,1,32,24,0,0,0,0,-281.668,104,42421.208,42139.54,152.0245426,77.97545739,16,-0.632455001,0.632455001,0,0,0,1,0,0,42421.208,42141.62,-2.393139903,-1.621590419,0
2105,2,1,1,0,0,0,2,2,2,32,25,0,0,1,0,-281.101,81,42441.961,42160.86,142.3448557,87.65514426,16,-0.604980429,0.604980429,1,0,0,1,-1,1,42441.961,42162.48,4.72078312,-9.85263831,0
2142,2,1,1,0,0,0,2,2,3,32,26,0,0,1,0,-290.28,84,42481.957,42191.677,133.0958772,96.90412276,16,-0.578061156,0.578061156,1,0,0,1,-2,2,42481.957,42193.357,12.05287371,-16.68791699,0
2191,2,1,1,0,0,0,2,2,4,32,27,2,0,1,0,-293.134,85,42507.228,42214.094,115.4351877,114.5648123,32,-0.551896547,0.551896547,1,0,0,1,-3,3,42507.228,42215.794,18.52557856,-22.29655553,0
2254,2,2,1,0,0,1,1,1,-1,33,27,0,0,0,0,-292.905,99,42509.252,42216.347,123.4151466,106.5848534,16,0.498747432,-0.498747432,0,0,1,0,0,0,42511.232,42216.347,15.37906588,-19.41824645,0
2279,2,2,1,0,0,1,1,1,-2,34,27,0,0,0,0,-285.258,88,42520.612,42235.354,131.0279177,98.97208234,16,0.475798188,-0.475798188,0,0,1,0,1,-1,42522.372,42235.354,7.105600226,-12.11989392,0
2308,2,2,1,0,0,1,1,1,-3,35,27,0,0,0,0,-283.48,126,42526.399,42242.919,138.2918921,91.7081079,16,0.453998403,-0.453998403,0,0,1,0,2,-2,42528.919,42242.919,0.13596671,-5.622207961,0
2323,2,2,1,0,0,1,1,2,1,35,28,0,0,0,0,-282.419,105,42530.275,42247.856,129.2256426,100.7743574,16,-0.566640596,0.566640596,0,0,1,0,0,0,42532.375,42247.856,-5.689682864,0.147837967,0
2348,2,2,1,0,0,1,1,1,-1,36,28,1,0,0,0,-282.402,108,42531.407,42249.005,143.9183334,86.08166663,32,0.459146588,-0.459146588,0,0,1,0,0,0,42533.567,42249.005,2.539326747,-5.963952596,0
2379,2,3,1,0,1,1,2,2,1,36,29,0,0,0,0,-281.977,120,42532.182,42250.205,134.5987615,95.40123851,16,-0.582473243,0.582473243,0,0,0,1,0,0,42532.182,42252.605,2.240716842,-7.773188612,0
2397,2,3,1,0,1,1,2,2,2,36,30,0,0,0,0,-276.933,99,42576.757,42299.824,125.7000151,104.2999849,16,-0.55617165,0.55617165,0,0,0,1,-1,1,42576.757,42301.804,8.388909232,-14.76672378,0
2460,2,3,1,0,1,1,2,2,3,36,31,0,0,0,0,-276.973,116,42585.159,42308.186,117.2078834,112.7921166,16,-0.530758232,0.530758232,0,0,0,1,-2,2,42585.159,42310.506,13.84886258,-20.52872718,0
2484,2,3,1,0,1,1,2,2,4,36,32,2,0,1,0,-277.584,95,42590.288,42312.704,101.0045408,128.9954592,32,-0.506354457,0.506354457,1,0,0,1,-3,3,42590.288,42314.604,18.66737061,-25.19715391,0
2589,2,4,1,0,1,2,1,1,-1,37,32,0,0,0,0,-279.763,123,42600.83,42321.067,109.6476647,120.3523353,16,0.540195243,-0.540195243,0,0,1,0,0,0,42603.29,42321.067,15.64009445,-22.11400238,0
2609,2,4,1,0,1,2,1,1,-2,38,32,0,0,0,0,-278.964,115,42608.742,42329.778,117.8940708,112.1059292,16,0.515400387,-0.515400387,0,0,1,0,1,-1,42611.042,42329.778,6.749276631,-14.06509525,0
