match_id,player1,player2,elapsed_time,set_no,game_no,point_no,p1_sets,p2_sets,p1_games,p2_games,p1_score,p2_score,server1,server,receiver,serve_no,point_victor,consecutive_victories,p1_points_won,p2_points_won,game_victor,set_victor,p1_ace,p2_ace,p1_winner,p2_winner,winner_shot_type,p1_double_fault,p2_double_fault,p1_unf_err,p2_unf_err,p1_net_pt,p2_net_pt,p1_net_pt_won,p2_net_pt_won,p1_break_pt,p2_break_pt,p1_break_pt_won,p2_break_pt_won,p1_break_pt_missed,p2_break_pt_missed,distance_difference_p2_p1,rally_count,speed_mph,serve_width,serve_depth,return_depth
2023-wimbledon-1312,Denis Shapovalov,Liam Bro50y,747,1,3,20,0,0,1,1,40,30,2,Nicolas Jarry,Carlos Alcaraz,2,1,-2,11,9,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,-62.237,2,91,BW,NCTL,D
2023-wimbledon-1312,Denis Shapovalov,Liam Bro50y,880,1,4,21,0,0,2,1,0,0,1,Carlos Alcaraz,Nicolas Jarry,1,2,1,11,10,0,0,0,0,0,1,F,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-54.73,12,122,C,NCTL,D
2023-wimbledon-1312,Denis Shapovalov,Liam Bro50y,925,1,4,22,0,0,2,1,0,15,1,Carlos Alcaraz,Nicolas Jarry,2,2,2,11,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-58.776,4,105,C,NCTL,ND
2023-wimbledon-1312,Denis Shapovalov,Liam Bro50y,968,1,4,23,0,0,2,1,0,30,1,Carlos Alcaraz,Nicolas Jarry,1,1,-1,12,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-57.007,1,115,W,CTL,ND
2023-wimbledon-1312,Denis Shapovalov,Liam Bro50y,994,1,4,24,0,0,2,1,15,30,1,Carlos Alcaraz,Nicolas Jarry,2,2,1,12,12,0,0,0,0,0,1,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-55.458,2,113,W,CTL,D
2023-wimbledon-1312,Denis Shapovalov,Liam Bro50y,1060,1,4,25,0,0,2,1,15,40,1,Carlos Alcaraz,Nicolas Jarry,2,1,-1,13,12,0,0,0,0,1,0,F,0,0,0,0,1,0,1,0,0,1,0,0,0,1,-49.565,5,97,B,NCTL,ND
2023-wimbledon-1312,Denis Shapovalov,Liam Bro50y,1106,1,4,26,0,0,2,1,30,40,1,Carlos Alcaraz,Nicolas Jarry,2,1,-2,14,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,-50.302,1,109,W,CTL,D
2023-wimbledon-1312,Denis Shapovalov,Liam Bro50y,1142,1,4,27,0,0,2,1,40,40,1,Carlos Alcaraz,Nicolas Jarry,2,2,1,14,13,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-50.515,0,,BC,CTL,
2023-wimbledon-1312,Denis Shapovalov,Liam Bro50y,1179,1,4,28,0,0,2,1,40,50,1,Carlos Alcaraz,Nicolas Jarry,2,1,-1,15,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,-51.497,3,110,BW,NCTL,ND
2023-wimbledon-1312,Denis Shapovalov,Liam Bro50y,1219,1,4,29,0,0,2,1,40,40,1,Carlos Alcaraz,Nicolas Jarry,1,2,1,15,14,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-41.927,2,121,C,NCTL,ND
2023-wimbledon-1312,Denis Shapovalov,Liam Bro50y,1247,1,4,30,0,0,2,1,40,50,1,Carlos Alcaraz,Nicolas Jarry,1,1,-1,16,14,0,0,0,0,1,0,B,0,0,0,0,1,0,1,0,0,1,0,0,0,1,-37.849,3,120,W,CTL,
2023-wimbledon-1312,Denis Shapovalov,Liam Bro50y,1278,1,4,31,0,0,2,1,40,40,1,Carlos Alcaraz,Nicolas Jarry,2,2,1,16,15,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-37.427,0,,C,NCTL,
2023-wimbledon-1312,Denis Shapovalov,Liam Bro50y,1315,1,4,32,0,0,2,1,40,50,1,Carlos Alcaraz,Nicolas Jarry,2,1,-1,17,15,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,-41.662,7,117,C,NCTL,ND
2023-wimbledon-1312,Denis Shapovalov,Liam Bro50y,1362,1,4,33,0,0,2,1,40,40,1,Carlos Alcaraz,Nicolas Jarry,2,1,-2,18,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-41.804,1,109,BC,NCTL,ND
2023-wimbledon-1312,Denis Shapovalov,Liam Bro50y,1398,1,4,34,0,0,2,1,50,40,1,Carlos Alcaraz,Nicolas Jarry,1,1,-3,19,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-40.166,1,122,BC,NCTL,D
2023-wimbledon-1312,Denis Shapovalov,Liam Bro50y,1448,1,5,35,0,0,3,1,0,0,2,Nicolas Jarry,Carlos Alcaraz,2,2,1,19,16,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-41.569,3,89,C,NCTL,ND
2023-wimbledon-1312,Denis Shapovalov,Liam Bro50y,1482,1,5,36,0,0,3,1,0,15,2,Nicolas Jarry,Carlos Alcaraz,2,2,2,19,17,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-43.929,3,86,C,NCTL,D
2023-wimbledon-1312,Denis Shapovalov,Liam Bro50y,1513,1,5,37,0,0,3,1,0,30,2,Nicolas Jarry,Carlos Alcaraz,2,2,3,19,18,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-45.131,3,94,BW,NCTL,ND
2023-wimbledon-1312,Denis Shapovalov,Liam Bro50y,1548,1,5,38,0,0,3,1,0,40,2,Nicolas Jarry,Carlos Alcaraz,2,1,-1,20,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-51.022,2,96,W,CTL,D
2023-wimbledon-1312,Denis Shapovalov,Liam Bro50y,1593,1,5,39,0,0,3,1,15,40,2,Nicolas Jarry,Carlos Alcaraz,1,1,-2,21,18,0,0,0,0,1,0,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-52.264,4,113,C,NCTL,ND
2023-wimbledon-1312,Denis Shapovalov,Liam Bro50y,1618,1,5,40,0,0,3,1,30,40,2,Nicolas Jarry,Carlos Alcaraz,2,2,1,21,19,2,0,0,0,0,1,F,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-52.308,7,93,BC,NCTL,ND
2023-wimbledon-1312,Denis Shapovalov,Liam Bro50y,1738,1,6,41,0,0,3,2,0,0,1,Carlos Alcaraz,Nicolas Jarry,1,2,2,21,20,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-51.242,2,121,C,CTL,ND
2023-wimbledon-1312,Denis Shapovalov,Liam Bro50y,1763,1,6,42,0,0,3,2,0,15,1,Carlos Alcaraz,Nicolas Jarry,1,2,3,21,21,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-45.229,8,119,C,NCTL,D
2023-wimbledon-1312,Denis Shapovalov,Liam Bro50y,1800,1,6,43,0,0,3,2,0,30,1,Carlos Alcaraz,Nicolas Jarry,1,2,4,21,22,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-44.963,2,128,BC,NCTL,ND
2023-wimbledon-1312,Denis Shapovalov,Liam Bro50y,1822,1,6,44,0,0,3,2,0,40,1,Carlos Alcaraz,Nicolas Jarry,1,1,-1,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,-39.876,5,131,C,NCTL,D
2023-wimbledon-1312,Denis Shapovalov,Liam Bro50y,1849,1,6,45,0,0,3,2,15,40,1,Carlos Alcaraz,Nicolas Jarry,1,2,1,22,23,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,-38.868,2,105,W,CTL,D
2023-wimbledon-1312,Denis Shapovalov,Liam Bro50y,1893,1,7,46,0,0,3,3,0,0,2,Nicolas Jarry,Carlos Alcaraz,2,2,2,22,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-41.571,3,86,BW,NCTL,ND
2023-wimbledon-1312,Denis Shapovalov,Liam Bro50y,1926,1,7,47,0,0,3,3,0,15,2,Nicolas Jarry,Carlos Alcaraz,1,1,-1,23,24,0,0,0,0,1,0,F,0,0,0,0,1,0,1,0,0,0,0,0,0,0,-46.902,4,108,BW,NCTL,D
2023-wimbledon-1312,Denis Shapovalov,Liam Bro50y,1952,1,7,48,0,0,3,3,15,15,2,Nicolas Jarry,Carlos Alcaraz,1,2,1,23,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-48.143,1,116,C,CTL,
2023-wimbledon-1312,Denis Shapovalov,Liam Bro50y,1974,1,7,49,0,0,3,3,15,30,2,Nicolas Jarry,Carlos Alcaraz,1,1,-1,24,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-51.978,2,117,W,NCTL,D
2023-wimbledon-1312,Denis Shapovalov,Liam Bro50y,1997,1,7,50,0,0,3,3,30,30,2,Nicolas Jarry,Carlos Alcaraz,2,2,1,24,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-51.441,1,99,BC,NCTL,D
2023-wimbledon-1312,Denis Shapovalov,Liam Bro50y,2031,1,7,51,0,0,3,3,30,40,2,Nicolas Jarry,Carlos Alcaraz,1,2,2,24,27,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-51.735,1,119,C,NCTL,D
2023-wimbledon-1312,Denis Shapovalov,Liam Bro50y,2132,1,8,52,0,0,3,4,0,0,1,Carlos Alcaraz,Nicolas Jarry,2,1,-1,25,27,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,-52.213,3,98,BW,CTL,ND
2023-wimbledon-1312,Denis Shapovalov,Liam Bro50y,2167,1,8,53,0,0,3,4,15,0,1,Carlos Alcaraz,Nicolas Jarry,2,1,-2,26,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-52.479,1,114,BW,NCTL,ND
2023-wimbledon-1312,Denis Shapovalov,Liam Bro50y,2197,1,8,54,0,0,3,4,30,0,1,Carlos Alcaraz,Nicolas Jarry,2,2,1,26,28,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-53.668,8,117,C,NCTL,ND
2023-wimbledon-1312,Denis Shapovalov,Liam Bro50y,2242,1,8,55,0,0,3,4,30,15,1,Carlos Alcaraz,Nicolas Jarry,1,1,-1,27,28,0,0,0,0,1,0,F,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-53.699,9,122,W,CTL,D
2023-wimbledon-1312,Denis Shapovalov,Liam Bro50y,2279,1,8,56,0,0,3,4,40,15,1,Carlos Alcaraz,Nicolas Jarry,1,2,1,27,29,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-50.305,2,118,BW,NCTL,ND
2023-wimbledon-1312,Denis Shapovalov,Liam Bro50y,2304,1,8,57,0,0,3,4,40,30,1,Carlos Alcaraz,Nicolas Jarry,1,1,-1,28,29,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,-40.958,5,117,BC,NCTL,ND
2023-wimbledon-1312,Denis Shapovalov,Liam Bro50y,2354,1,9,58,0,0,4,4,0,0,2,Nicolas Jarry,Carlos Alcaraz,1,2,1,28,30,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-45.393,5,116,C,NCTL,ND
2023-wimbledon-1312,Denis Shapovalov,Liam Bro50y,2379,1,9,59,0,0,4,4,0,15,2,Nicolas Jarry,Carlos Alcaraz,2,1,-1,29,30,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-47.157,6,89,C,NCTL,D
2023-wimbledon-1312,Denis Shapovalov,Liam Bro50y,2423,1,9,60,0,0,4,4,15,15,2,Nicolas Jarry,Carlos Alcaraz,1,2,1,29,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-47.056,1,118,BW,CTL,ND
2023-wimbledon-1312,Denis Shapovalov,Liam Bro50y,2458,1,9,61,0,0,4,4,15,30,2,Nicolas Jarry,Carlos Alcaraz,1,2,2,29,32,0,0,0,0,0,1,F,0,0,0,0,0,1,0,1,0,0,0,0,0,0,-47.815,5,111,W,NCTL,
2023-wimbledon-1312,Denis Shapovalov,Liam Bro50y,2486,1,9,62,0,0,4,4,15,40,2,Nicolas Jarry,Carlos Alcaraz,1,1,-1,30,32,0,0,0,0,1,0,F,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-48.928,4,114,W,CTL,
2023-wimbledon-1312,Denis Shapovalov,Liam Bro50y,2517,1,9,63,0,0,4,4,30,40,2,Nicolas Jarry,Carlos Alcaraz,2,1,-2,31,32,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-54.598,4,95,BW,NCTL,ND
2023-wimbledon-1312,Denis Shapovalov,Liam Bro50y,2561,1,9,64,0,0,4,4,40,40,2,Nicolas Jarry,Carlos Alcaraz,2,1,-3,32,32,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,-54.456,0,,W,CTL,
2023-wimbledon-1312,Denis Shapovalov,Liam Bro50y,2596,1,9,65,0,0,4,4,50,40,2,Nicolas Jarry,Carlos Alcaraz,2,2,1,32,33,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,-56.413,3,95,B,CTL,ND
2023-wimbledon-1312,Denis Shapovalov,Liam Bro50y,2633,1,9,66,0,0,4,4,40,40,2,Nicolas Jarry,Carlos Alcaraz,1,2,2,32,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-58.021,1,117,BC,CTL,ND
2023-wimbledon-1312,Denis Shapovalov,Liam Bro50y,2654,1,9,67,0,0,4,4,40,50,2,Nicolas Jarry,Carlos Alcaraz,2,2,3,32,35,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-59.306,1,99,W,NCTL,ND
2023-wimbledon-1312,Denis Shapovalov,Liam Bro50y,2772,1,10,68,0,0,4,5,0,0,1,Carlos Alcaraz,Nicolas Jarry,2,2,4,32,36,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-58.033,0,,C,CTL,D
2023-wimbledon-1312,Denis Shapovalov,Liam Bro50y,2805,1,10,69,0,0,4,5,0,15,1,Carlos Alcaraz,Nicolas Jarry,1,1,-1,33,36,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-57.617,1,121,C,NCTL,
2023-wimbledon-1312,Denis Shapovalov,Liam Bro50y,2823,1,10,70,0,0,4,5,15,15,1,Carlos Alcaraz,Nicolas Jarry,1,2,1,33,37,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-56.764,2,111,B,NCTL,ND
2023-wimbledon-1312,Denis Shapovalov,Liam Bro50y,2849,1,10,71,0,0,4,5,15,30,1,Carlos Alcaraz,Nicolas Jarry,1,1,-1,34,37,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-56.781,1,127,C,NCTL,
2023-wimbledon-1312,Denis Shapovalov,Liam Bro50y,2869,1,10,72,0,0,4,5,30,30,1,Carlos Alcaraz,Nicolas Jarry,2,2,1,34,38,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-56.599,0,,BC,CTL,
2023-wimbledon-1312,Denis Shapovalov,Liam Bro50y,2904,1,10,73,0,0,4,5,30,40,1,Carlos Alcaraz,Nicolas Jarry,1,1,-1,35,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,-54.113,1,120,W,NCTL,D
2023-wimbledon-1312,Denis Shapovalov,Liam Bro50y,2923,1,10,74,0,0,4,5,40,40,1,Carlos Alcaraz,Nicolas Jarry,1,1,-2,36,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-53.384,1,108,BW,NCTL,D
2023-wimbledon-1312,Denis Shapovalov,Liam Bro50y,2940,1,10,75,0,0,4,5,50,40,1,Carlos Alcaraz,Nicolas Jarry,2,2,1,36,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-49.881,8,107,B,NCTL,ND
2023-wimbledon-1312,Denis Shapovalov,Liam Bro50y,2990,1,10,76,0,0,4,5,40,40,1,Carlos Alcaraz,Nicolas Jarry,2,2,2,36,40,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-37.341,6,94,BC,NCTL,D
2023-wimbledon-1312,Denis Shapovalov,Liam Bro50y,3030,1,10,77,0,0,4,5,40,50,1,Carlos Alcaraz,Nicolas Jarry,1,2,3,36,41,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,-35.688,16,120,W,NCTL,ND
2023-wimbledon-1312,Denis Shapovalov,Liam Bro50y,3334,2,1,78,0,1,0,0,0,0,2,Nicolas Jarry,Carlos Alcaraz,1,2,4,36,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-36.424,1,114,C,NCTL,D
2023-wimbledon-1312,Denis Shapovalov,Liam Bro50y,3352,2,1,79,0,1,0,0,0,15,2,Nicolas Jarry,Carlos Alcaraz,1,1,-1,37,42,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,-44.248,4,118,BC,NCTL,ND
2023-wimbledon-1312,Denis Shapovalov,Liam Bro50y,3394,2,1,80,0,1,0,0,15,15,2,Nicolas Jarry,Carlos Alcaraz,1,2,1,37,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-45.647,1,115,C,CTL,D
2023-wimbledon-1312,Denis Shapovalov,Liam Bro50y,3414,2,1,81,0,1,0,0,15,30,2,Nicolas Jarry,Carlos Alcaraz,1,2,2,37,44,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,-50.533,3,99,W,CTL,D
2023-wimbledon-1312,Denis Shapovalov,Liam Bro50y,3442,2,1,82,0,1,0,0,15,40,2,Nicolas Jarry,Carlos Alcaraz,1,2,3,37,45,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-48.732,1,119,W,CTL,D
2023-wimbledon-1312,Denis Shapovalov,Liam Bro50y,3496,2,2,83,0,1,0,1,0,0,1,Carlos Alcaraz,Nicolas Jarry,1,1,-1,38,45,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,-55.571,3,115,B,NCTL,ND
2023-wimbledon-1312,Denis Shapovalov,Liam Bro50y,3521,2,2,84,0,1,0,1,15,0,1,Carlos Alcaraz,Nicolas Jarry,2,1,-2,39,45,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-58.024,3,110,BW,NCTL,ND
2023-wimbledon-1312,Denis Shapovalov,Liam Bro50y,3555,2,2,85,0,1,0,1,30,0,1,Carlos Alcaraz,Nicolas Jarry,2,2,1,39,46,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-57.881,0,,BC,CTL,
2023-wimbledon-1312,Denis Shapovalov,Liam Bro50y,3585,2,2,86,0,1,0,1,30,15,1,Carlos Alcaraz,Nicolas Jarry,2,1,-1,40,46,0,0,0,0,1,0,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-47.311,7,102,BC,CTL,ND
2023-wimbledon-1312,Denis Shapovalov,Liam Bro50y,3636,2,2,87,0,1,0,1,40,15,1,Carlos Alcaraz,Nicolas Jarry,2,2,1,40,47,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-46.248,2,103,C,NCTL,ND
2023-wimbledon-1312,Denis Shapovalov,Liam Bro50y,3671,2,2,88,0,1,0,1,40,30,1,Carlos Alcaraz,Nicolas Jarry,1,2,2,40,48,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-49.405,4,109,C,NCTL,ND
2023-wimbledon-1312,Denis Shapovalov,Liam Bro50y,3702,2,2,89,0,1,0,1,40,40,1,Carlos Alcaraz,Nicolas Jarry,2,1,-1,41,48,0,0,0,0,1,0,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-40.362,5,102,W,NCTL,D
2023-wimbledon-1312,Denis Shapovalov,Liam Bro50y,3744,2,2,90,0,1,0,1,50,40,1,Carlos Alcaraz,Nicolas Jarry,1,1,-2,42,48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-39.861,1,114,W,CTL,ND
2023-wimbledon-1312,Denis Shapovalov,Liam Bro50y,3777,2,3,91,0,1,1,1,0,0,2,Nicolas Jarry,Carlos Alcaraz,1,2,1,42,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-40.525,3,114,C,NCTL,ND
2023-wimbledon-1312,Denis Shapovalov,Liam Bro50y,3800,2,3,92,0,1,1,1,0,15,2,Nicolas Jarry,Carlos Alcaraz,2,2,2,42,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-40.099,1,85,C,NCTL,D
2023-wimbledon-1312,Denis Shapovalov,Liam Bro50y,3848,2,3,93,0,1,1,1,0,30,2,Nicolas Jarry,Carlos Alcaraz,2,1,-1,43,50,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,-49.87,12,92,C,NCTL,D
2023-wimbledon-1312,Denis Shapovalov,Liam Bro50y,3915,2,3,94,0,1,1,1,15,30,2,Nicolas Jarry,Carlos Alcaraz,1,1,-2,44,50,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,-57.135,6,105,BW,NCTL,ND
2023-wimbledon-1312,Denis Shapovalov,Liam Bro50y,3960,2,3,95,0,1,1,1,30,30,2,Nicolas Jarry,Carlos Alcaraz,2,2,1,44,51,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-54.726,11,97,BW,NCTL,ND
2023-wimbledon-1312,Denis Shapovalov,Liam Bro50y,4006,2,3,96,0,1,1,1,30,40,2,Nicolas Jarry,Carlos Alcaraz,1,1,-1,45,51,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-60.893,4,103,W,CTL,D
2023-wimbledon-1312,Denis Shapovalov,Liam Bro50y,4045,2,3,97,0,1,1,1,40,40,2,Nicolas Jarry,Carlos Alcaraz,1,1,-2,46,51,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-69.86,12,117,BC,NCTL,ND
2023-wimbledon-1312,Denis Shapovalov,Liam Bro50y,4086,2,3,98,0,1,1,1,50,40,2,Nicolas Jarry,Carlos Alcaraz,1,2,1,46,52,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,-72.168,3,113,C,NCTL,D
2023-wimbledon-1312,Denis Shapovalov,Liam Bro50y,4110,2,3,99,0,1,1,1,40,40,2,Nicolas Jarry,Carlos Alcaraz,2,1,-1,47,52,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-80.516,4,83,B,NCTL,ND
2023-wimbledon-1312,Denis Shapovalov,Liam Bro50y,4154,2,3,100,0,1,1,1,50,40,2,Nicolas Jarry,Carlos Alcaraz,2,1,-2,48,52,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,-84.327,4,94,B,NCTL,ND
2023-wimbledon-1312,Denis Shapovalov,Liam Bro50y,4276,2,4,101,0,1,2,1,0,0,1,Carlos Alcaraz,Nicolas Jarry,1,1,-3,49,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-84.394,1,122,C,CTL,D
2023-wimbledon-1312,Denis Shapovalov,Liam Bro50y,4296,2,4,102,0,1,2,1,15,0,1,Carlos Alcaraz,Nicolas Jarry,1,1,-4,50,52,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-84.649,13,120,BC,NCTL,D
2023-wimbledon-1312,Denis Shapovalov,Liam Bro50y,4334,2,4,103,0,1,2,1,30,0,1,Carlos Alcaraz,Nicolas Jarry,2,2,1,50,53,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-82.154,0,,C,CTL,D
2023-wimbledon-1312,Denis Shapovalov,Liam Bro50y,4366,2,4,104,0,1,2,1,30,15,1,Carlos Alcaraz,Nicolas Jarry,1,1,-1,51,53,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-81.643,1,122,C,CTL,
2023-wimbledon-1312,Denis Shapovalov,Liam Bro50y,4391,2,4,105,0,1,2,1,40,15,1,Carlos Alcaraz,Nicolas Jarry,1,2,1,51,54,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-76.591,12,123,C,CTL,D
2023-wimbledon-1312,Denis Shapovalov,Liam Bro50y,4435,2,4,106,0,1,2,1,40,30,1,Carlos Alcaraz,Nicolas Jarry,2,1,-1,52,54,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-73.527,3,101,BW,CTL,ND
2023-wimbledon-1312,Denis Shapovalov,Liam Bro50y,4486,2,5,107,0,1,3,1,0,0,2,Nicolas Jarry,Carlos Alcaraz,2,2,1,52,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-70.485,3,93,BW,NCTL,D
2023-wimbledon-1312,Denis Shapovalov,Liam Bro50y,4513,2,5,108,0,1,3,1,0,15,2,Nicolas Jarry,Carlos Alcaraz,2,1,-1,53,55,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-72.763,2,100,BC,NCTL,ND
2023-wimbledon-1312,Denis Shapovalov,Liam Bro50y,4546,2,5,109,0,1,3,1,15,15,2,Nicolas Jarry,Carlos Alcaraz,1,2,1,53,56,0,0,0,0,0,1,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-76.901,5,107,C,NCTL,ND
2023-wimbledon-1312,Denis Shapovalov,Liam Bro50y,4574,2,5,110,0,1,3,1,15,30,2,Nicolas Jarry,Carlos Alcaraz,2,1,-1,54,56,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-80.459,6,99,BW,NCTL,D
2023-wimbledon-1312,Denis Shapovalov,Liam Bro50y,4612,2,5,111,0,1,3,1,30,30,2,Nicolas Jarry,Carlos Alcaraz,2,1,-2,55,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-79.757,4,94,BC,NCTL,ND
2023-wimbledon-1312,Denis Shapovalov,Liam Bro50y,4652,2,5,112,0,1,3,1,40,30,2,Nicolas Jarry,Carlos Alcaraz,1,2,1,55,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-78.444,1,113,BC,NCTL,D
